CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,NOMBRE,ALCALDIA,OID
0901000010262010,09,010,0001,0262,010,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,267
0901000010262009,09,010,0001,0262,009,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,268
0901000010262008,09,010,0001,0262,008,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,269
0901000010262007,09,010,0001,0262,007,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,270
0901000010262006,09,010,0001,0262,006,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,271
0901000010258011,09,010,0001,0258,011,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,272
0901000010258010,09,010,0001,0258,010,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,273
0901000010258004,09,010,0001,0258,004,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,274
0901000010258003,09,010,0001,0258,003,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,275
0901000010258002,09,010,0001,0258,002,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,276
0901000010258001,09,010,0001,0258,001,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,277
0901000010239020,09,010,0001,0239,020,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,278
0901000010224006,09,010,0001,0224,006,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,279
0901000010224001,09,010,0001,0224,001,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,280
0901000010224002,09,010,0001,0224,002,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,281
0901000012080036,09,010,0001,2080,036,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,282
0901000012080027,09,010,0001,2080,027,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,283
0901000012080014,09,010,0001,2080,014,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,284
090100001078A005,09,010,0001,078A,005,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,285
0901000010775012,09,010,0001,0775,012,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,286
0901000010775011,09,010,0001,0775,011,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,287
0901000010775002,09,010,0001,0775,002,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,288
0901000010794004,09,010,0001,0794,004,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,289
0901000010722001,09,010,0001,0722,001,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,290
0901000010703006,09,010,0001,0703,006,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,291
0901000010703005,09,010,0001,0703,005,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,292
0901000010648014,09,010,0001,0648,014,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,293
0901000010648005,09,010,0001,0648,005,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,294
0901000010648004,09,010,0001,0648,004,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,295
0901000010192011,09,010,0001,0192,011,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,296
0901000010192009,09,010,0001,0192,009,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,297
0901000010760002,09,010,0001,0760,002,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,298
0901000010807009,09,010,0001,0807,009,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,299
0901000010807008,09,010,0001,0807,008,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,300
0901000010794016,09,010,0001,0794,016,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,301
0901000010794015,09,010,0001,0794,015,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,302
0901000010794006,09,010,0001,0794,006,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,303
0901000010794005,09,010,0001,0794,005,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,304
0901000010737007,09,010,0001,0737,007,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,305
0901000010417030,09,010,0001,0417,030,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,306
0901000010417029,09,010,0001,0417,029,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,307
0901000010417019,09,010,0001,0417,019,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,308
0901000010417010,09,010,0001,0417,010,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,309
0901000010417009,09,010,0001,0417,009,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,310
0901000010775001,09,010,0001,0775,001,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,311
0901000010722007,09,010,0001,0722,007,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,312
0901000010703003,09,010,0001,0703,003,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,313
0901000010826006,09,010,0001,0826,006,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,314
0901000010718008,09,010,0001,0718,008,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,315
0901000012146033,09,010,0001,2146,033,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,316
0901000012080034,09,010,0001,2080,034,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,317
0901000012080026,09,010,0001,2080,026,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,318
0901000012080025,09,010,0001,2080,025,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,319
0901000012080012,09,010,0001,2080,012,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,320
0901000012080010,09,010,0001,2080,010,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,321
0901000010826005,09,010,0001,0826,005,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,322
0901000010826004,09,010,0001,0826,004,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,323
0901000010807006,09,010,0001,0807,006,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,324
0901000010807005,09,010,0001,0807,005,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,325
0901000010794014,09,010,0001,0794,014,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,326
0901000010794013,09,010,0001,0794,013,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,327
0901000010794012,09,010,0001,0794,012,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,328
0901000010794003,09,010,0001,0794,003,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,329
090100001078A004,09,010,0001,078A,004,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,330
090100001078A003,09,010,0001,078A,003,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,331
0901000010775010,09,010,0001,0775,010,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,332
0901000010775009,09,010,0001,0775,009,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,333
0901000010737014,09,010,0001,0737,014,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,334
0901000010737006,09,010,0001,0737,006,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,335
0901000010737005,09,010,0001,0737,005,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,336
0901000010718015,09,010,0001,0718,015,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,337
0901000010718014,09,010,0001,0718,014,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,338
0901000010718013,09,010,0001,0718,013,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,339
0901000010718007,09,010,0001,0718,007,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,340
0901000010703004,09,010,0001,0703,004,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,341
0901000010648013,09,010,0001,0648,013,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,342
0901000010648002,09,010,0001,0648,002,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,343
0901000010417028,09,010,0001,0417,028,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,344
0901000010417018,09,010,0001,0417,018,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,345
0901000010417008,09,010,0001,0417,008,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,346
0901000010417007,09,010,0001,0417,007,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,347
0901000010417006,09,010,0001,0417,006,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,348
0901000010239013,09,010,0001,0239,013,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,349
0901000010192008,09,010,0001,0192,008,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,350
0901000010192007,09,010,0001,0192,007,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,351
0901000010417017,09,010,0001,0417,017,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,352
0901000010258014,09,010,0001,0258,014,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,353
0901000010192005,09,010,0001,0192,005,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,354
0901000010188004,09,010,0001,0188,004,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,355
0901000012377015,09,010,0001,2377,015,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,356
0901000012377014,09,010,0001,2377,014,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,357
0901000012377013,09,010,0001,2377,013,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,358
0901000012377011,09,010,0001,2377,011,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,359
0901000012377010,09,010,0001,2377,010,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,360
0901000012377009,09,010,0001,2377,009,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,361
0901000012377008,09,010,0001,2377,008,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,362
0901000012377007,09,010,0001,2377,007,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,363
0901000012377006,09,010,0001,2377,006,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,364
0901000012362023,09,010,0001,2362,023,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,365
0901000012362022,09,010,0001,2362,022,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,366
0901000012362019,09,010,0001,2362,019,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,367
0901000012362009,09,010,0001,2362,009,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,368
0901000012362018,09,010,0001,2362,018,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,369
0901000012080028,09,010,0001,2080,028,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,370
0901000012080024,09,010,0001,2080,024,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,371
0901000012080022,09,010,0001,2080,022,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,372
0901000012080020,09,010,0001,2080,020,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,373
0901000012080018,09,010,0001,2080,018,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,374
0901000012080017,09,010,0001,2080,017,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,375
0901000012080015,09,010,0001,2080,015,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,376
0901000012080008,09,010,0001,2080,008,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,377
0901000012080007,09,010,0001,2080,007,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,378
0901000012080005,09,010,0001,2080,005,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,379
0901000012080003,09,010,0001,2080,003,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,380
0901000012080001,09,010,0001,2080,001,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,381
0901000011222036,09,010,0001,1222,036,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,382
0901000010826009,09,010,0001,0826,009,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,383
0901000010826008,09,010,0001,0826,008,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,384
0901000010826007,09,010,0001,0826,007,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,385
0901000010826003,09,010,0001,0826,003,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,386
0901000010826002,09,010,0001,0826,002,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,387
0901000010807014,09,010,0001,0807,014,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,388
0901000010807013,09,010,0001,0807,013,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,389
0901000010807012,09,010,0001,0807,012,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,390
0901000010807011,09,010,0001,0807,011,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,391
0901000010807010,09,010,0001,0807,010,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,392
0901000010807003,09,010,0001,0807,003,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,393
0901000010807002,09,010,0001,0807,002,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,394
0901000010807001,09,010,0001,0807,001,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,395
0901000010794011,09,010,0001,0794,011,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,396
0901000010794010,09,010,0001,0794,010,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,397
0901000010794009,09,010,0001,0794,009,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,398
0901000010794008,09,010,0001,0794,008,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,399
0901000010794007,09,010,0001,0794,007,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,400
0901000010794001,09,010,0001,0794,001,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,401
090100001078A007,09,010,0001,078A,007,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,402
090100001078A006,09,010,0001,078A,006,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,403
090100001078A002,09,010,0001,078A,002,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,404
090100001078A001,09,010,0001,078A,001,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,405
0901000010775017,09,010,0001,0775,017,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,406
0901000010775016,09,010,0001,0775,016,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,407
0901000010775015,09,010,0001,0775,015,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,408
0901000010775013,09,010,0001,0775,013,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,409
0901000010775008,09,010,0001,0775,008,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,410
0901000010775007,09,010,0001,0775,007,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,411
0901000010775006,09,010,0001,0775,006,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,412
0901000010775005,09,010,0001,0775,005,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,413
0901000010760009,09,010,0001,0760,009,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,414
0901000010760008,09,010,0001,0760,008,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,415
0901000010760006,09,010,0001,0760,006,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,416
0901000010760005,09,010,0001,0760,005,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,417
0901000010760004,09,010,0001,0760,004,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,418
0901000010760003,09,010,0001,0760,003,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,419
0901000010756009,09,010,0001,0756,009,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,420
0901000010756006,09,010,0001,0756,006,Urbana,Típica,Unidad Habitacional,Álvaro Obregón,421
0901000010756002,09,010,0001,0756,002,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,422
0901000010737013,09,010,0001,0737,013,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,423
0901000010737012,09,010,0001,0737,012,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,424
0901000010737010,09,010,0001,0737,010,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,425
0901000010737009,09,010,0001,0737,009,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,426
0901000010737008,09,010,0001,0737,008,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,427
0901000010737004,09,010,0001,0737,004,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,428
0901000010737003,09,010,0001,0737,003,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,429
0901000010737002,09,010,0001,0737,002,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,430
0901000010737001,09,010,0001,0737,001,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,431
0901000010722014,09,010,0001,0722,014,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,432
0901000010722013,09,010,0001,0722,013,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,433
0901000010722012,09,010,0001,0722,012,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,434
0901000010722011,09,010,0001,0722,011,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,435
0901000010722010,09,010,0001,0722,010,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,436
0901000010722009,09,010,0001,0722,009,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,437
0901000010722006,09,010,0001,0722,006,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,438
0901000010722004,09,010,0001,0722,004,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,439
0901000010722003,09,010,0001,0722,003,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,440
0901000010718012,09,010,0001,0718,012,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,441
0901000010718011,09,010,0001,0718,011,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,442
090100001078A009,09,010,0001,078A,009,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,443
0901000010718010,09,010,0001,0718,010,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,444
0901000010718009,09,010,0001,0718,009,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,445
0901000010718006,09,010,0001,0718,006,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,446
0901000010718004,09,010,0001,0718,004,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,447
0901000010718003,09,010,0001,0718,003,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,448
0901000010718001,09,010,0001,0718,001,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,449
0901000010703015,09,010,0001,0703,015,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,450
0901000010703014,09,010,0001,0703,014,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,451
0901000010703013,09,010,0001,0703,013,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,452
0901000010703012,09,010,0001,0703,012,Urbana,Edificio-Manzana,Unidad Habitacional,Álvaro Obregón,453
