CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,AMBITO,TIPOMZA,OID,NUM_EST
0900700010765026,9,7,1,0765,26,Urbana,Edificio-Manzana,58224,0
0900700010765027,9,7,1,0765,27,Urbana,Típica,53629,0
0900700010765028,9,7,1,0765,28,Urbana,Edificio-Manzana,50646,0
0900700010765029,9,7,1,0765,29,Urbana,Típica,57915,0
0900700010765030,9,7,1,0765,30,Urbana,Típica,54829,0
0900700010765031,9,7,1,0765,31,Urbana,Típica,53628,0
090070001077A001,9,7,1,077A,1,Urbana,Típica,53652,0
090070001077A002,9,7,1,077A,2,Urbana,Típica,58411,0
090070001077A003,9,7,1,077A,3,Urbana,Típica,53626,0
090070001077A004,9,7,1,077A,4,Urbana,Típica,53625,0
090070001077A005,9,7,1,077A,5,Urbana,Típica,53624,0
090070001077A006,9,7,1,077A,6,Urbana,Típica,50343,0
090070001077A007,9,7,1,077A,7,Urbana,Típica,53623,0
090070001077A008,9,7,1,077A,8,Urbana,Típica,53622,0
090070001077A009,9,7,1,077A,9,Urbana,Típica,53621,0
090070001077A010,9,7,1,077A,10,Urbana,Típica,53620,0
090070001077A011,9,7,1,077A,11,Urbana,Típica,53619,0
090070001077A012,9,7,1,077A,12,Urbana,Típica,53618,0
090070001077A013,9,7,1,077A,13,Urbana,Típica,49405,0
090070001077A014,9,7,1,077A,14,Urbana,Típica,49404,0
090070001077A015,9,7,1,077A,15,Urbana,Típica,54784,0
090070001077A016,9,7,1,077A,16,Urbana,Típica,53617,0
090070001077A017,9,7,1,077A,17,Urbana,Típica,53616,0
090070001077A018,9,7,1,077A,18,Urbana,Típica,53615,0
090070001077A019,9,7,1,077A,19,Urbana,Típica,53614,0
090070001077A020,9,7,1,077A,20,Urbana,Típica,53613,0
090070001077A021,9,7,1,077A,21,Urbana,Típica,57586,0
090070001077A022,9,7,1,077A,22,Urbana,Típica,49409,0
090070001077A023,9,7,1,077A,23,Urbana,Típica,54400,0
090070001077A024,9,7,1,077A,24,Urbana,Típica,50397,0
090070001077A025,9,7,1,077A,25,Urbana,Típica,53612,0
090070001077A026,9,7,1,077A,26,Urbana,Típica,53611,0
090070001077A027,9,7,1,077A,27,Urbana,Típica,57585,0
090070001077A028,9,7,1,077A,28,Urbana,Típica,57584,0
0900700010784001,9,7,1,0784,1,Urbana,Típica,53610,0
0900700010784002,9,7,1,0784,2,Urbana,Típica,53609,0
0900700010784003,9,7,1,0784,3,Urbana,Típica,60367,0
0900700010784004,9,7,1,0784,4,Urbana,Típica,50396,0
0900700010784005,9,7,1,0784,5,Urbana,Típica,53608,0
0900700010784006,9,7,1,0784,6,Urbana,Típica,53607,0
0900700010784007,9,7,1,0784,7,Urbana,Típica,53606,0
0900700010784008,9,7,1,0784,8,Urbana,Típica,53605,0
0900700010784009,9,7,1,0784,9,Urbana,Típica,53604,0
0900700010784010,9,7,1,0784,10,Urbana,Típica,60219,0
0900700010784011,9,7,1,0784,11,Urbana,Típica,50022,0
0900700010784013,9,7,1,0784,13,Urbana,Típica,50395,0
0900700010784014,9,7,1,0784,14,Urbana,Típica,50308,0
0900700010784015,9,7,1,0784,15,Urbana,Típica,53603,0
0900700010784016,9,7,1,0784,16,Urbana,Típica,53602,0
0900700010784017,9,7,1,0784,17,Urbana,Típica,53601,0
0900700010784018,9,7,1,0784,18,Urbana,Típica,53600,0
0900700010784019,9,7,1,0784,19,Urbana,Típica,53599,0
0900700010784020,9,7,1,0784,20,Urbana,Típica,60368,0
0900700010784021,9,7,1,0784,21,Urbana,Típica,50306,0
0900700010784022,9,7,1,0784,22,Urbana,Típica,53597,0
0900700010784023,9,7,1,0784,23,Urbana,Típica,53596,0
0900700010784024,9,7,1,0784,24,Urbana,Típica,53595,0
0900700010784025,9,7,1,0784,25,Urbana,Típica,53594,0
0900700010784026,9,7,1,0784,26,Urbana,Típica,53593,0
0900700010784027,9,7,1,0784,27,Urbana,Típica,60369,0
0900700010784028,9,7,1,0784,28,Urbana,Típica,60370,0
0900700010784030,9,7,1,0784,30,Urbana,Típica,50305,0
0900700010784035,9,7,1,0784,35,Urbana,Típica,53592,0
0900700010784038,9,7,1,0784,38,Urbana,Típica,53627,0
0900700010801001,9,7,1,0801,1,Urbana,Típica,58412,0
0900700010801002,9,7,1,0801,2,Urbana,Típica,58413,0
0900700010801003,9,7,1,0801,3,Urbana,Típica,58414,0
0900700010801004,9,7,1,0801,4,Urbana,Típica,58415,0
0900700010801005,9,7,1,0801,5,Urbana,Típica,60371,0
0900700010801006,9,7,1,0801,6,Urbana,Típica,49403,0
0900700010801007,9,7,1,0801,7,Urbana,Típica,49076,0
0900700010801008,9,7,1,0801,8,Urbana,Típica,58416,0
0900700010801009,9,7,1,0801,9,Urbana,Típica,53591,0
0900700010801010,9,7,1,0801,10,Urbana,Típica,53590,0
0900700010801011,9,7,1,0801,11,Urbana,Típica,53589,0
0900700010801012,9,7,1,0801,12,Urbana,Típica,53588,0
0900700010801013,9,7,1,0801,13,Urbana,Típica,50021,1
0900700010801014,9,7,1,0801,14,Urbana,Típica,49402,0
0900700010801015,9,7,1,0801,15,Urbana,Típica,50479,0
0900700010801016,9,7,1,0801,16,Urbana,Típica,49598,0
0900700010801017,9,7,1,0801,17,Urbana,Típica,53587,0
0900700010801018,9,7,1,0801,18,Urbana,Típica,53585,0
0900700010801019,9,7,1,0801,19,Urbana,Típica,53584,0
0900700010801020,9,7,1,0801,20,Urbana,Típica,53583,0
0900700010801021,9,7,1,0801,21,Urbana,Parque o Jardín,61825,0
0900700010801022,9,7,1,0801,22,Urbana,Parque o Jardín,49401,0
0900700010801025,9,7,1,0801,25,Urbana,Típica,49400,0
0900700010816001,9,7,1,0816,1,Urbana,Típica,54399,0
0900700010816002,9,7,1,0816,2,Urbana,Típica,49597,0
0900700010816003,9,7,1,0816,3,Urbana,Típica,57583,0
0900700010816004,9,7,1,0816,4,Urbana,Típica,57582,0
0900700010816005,9,7,1,0816,5,Urbana,Típica,53582,0
0900700010816006,9,7,1,0816,6,Urbana,Típica,57581,0
0900700010816007,9,7,1,0816,7,Urbana,Típica,53581,0
0900700010816008,9,7,1,0816,8,Urbana,Típica,57580,0
0900700010816009,9,7,1,0816,9,Urbana,Típica,49129,0
0900700010816010,9,7,1,0816,10,Urbana,Típica,54398,0
0900700010816011,9,7,1,0816,11,Urbana,Típica,54985,0
0900700010816012,9,7,1,0816,12,Urbana,Típica,57579,0
0900700010816013,9,7,1,0816,13,Urbana,Típica,57578,0
0900700010816014,9,7,1,0816,14,Urbana,Típica,57577,0
0900700010816016,9,7,1,0816,16,Urbana,Típica,57576,0
0900700010816017,9,7,1,0816,17,Urbana,Típica,62930,0
0900700010816018,9,7,1,0816,18,Urbana,Típica,57575,0
0900700010816019,9,7,1,0816,19,Urbana,Típica,49525,0
0900700010816020,9,7,1,0816,20,Urbana,Típica,49399,0
0900700010816021,9,7,1,0816,21,Urbana,Típica,49596,0
0900700010816022,9,7,1,0816,22,Urbana,Típica,58417,0
0900700010816023,9,7,1,0816,23,Urbana,Típica,57574,0
0900700010816024,9,7,1,0816,24,Urbana,Típica,63336,0
0900700010816025,9,7,1,0816,25,Urbana,Típica,57573,0
0900700010816026,9,7,1,0816,26,Urbana,Típica,58418,0
0900700010816027,9,7,1,0816,27,Urbana,Típica,50020,0
0900700010816028,9,7,1,0816,28,Urbana,Típica,54397,0
0900700010820001,9,7,1,0820,1,Urbana,Típica,54984,0
0900700010820002,9,7,1,0820,2,Urbana,Típica,54983,0
